RT,SERIALNO,DIVISION,PUMA,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPE,ACR,AGS,BDS,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,INSP,MHP,MRGI,MRGP,MRGT,MRGX,RMS,RNTM,RNTP,SMP,TEL,TEN,VACS,VAL,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFSP,FFULP,FGASP,FHFLP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FRMSP,FRNTMP,FRNTP,FSMP,FSMXHP,FSMXSP,FTAXP,FTELP,FTENP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80
H,2.01E+12,9,600,4,41,1031543,1039407,5,4,1,1,0,4,2,2,0,120,2,2,130,3,360,0,1,1200,1,1,6,0,0,0,1,1,0,18,3,900,2,2,72000,3,0,0,1,1,72000,0,1,1,1,1,1,4,2,4,0,0,2,25,0,1,0,1,0,0,1,1525,3,0,1,35,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,2,2,6,7,4,6,5,5,1,8,5,7,6,2,9,4,2,6,11,5,6,8,1,2,4,5,5,6,9,1,5,4,5,9,2,4,1,6,7,5,9,11,2,1,4,4,5,6,7,2,6,6,4,8,2,6,9,4,2,6,1,2,8,8,6,4,5,4,2,8,6,4,5,2,9,5,9
H,2.01E+12,9,600,4,41,1031543,1039407,12,2,1,2,1,2,2,2,0,70,2,910,3,2,490,0,1,970,1,1,4,0,0,0,1,1,0,4,2,2,5,1,142000,4,0,0,1,1,142000,0,4,4,4,1,1,5,0,2,0,0,0,9,0,1,0,0,0,0,1,1116,3,0,1,21,2,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,12,12,11,3,3,19,3,10,10,20,19,20,12,11,4,19,11,3,12,20,24,3,4,11,13,13,14,24,4,10,11,13,16,3,12,11,22,12,4,13,12,11,13,3,3,22,4,12,13,19,20,24,12,13,4,25,12,3,11,18,27,2,4,11,9,11,11,22,4,10,10,12,18,3,13,12,18,13
H,2.01E+12,9,600,4,41,1031543,1039407,17,4,1,1,0,4,2,2,0,80,2,2,120,1,450,0,2,2300,2,1,8,0,0,0,1,1,0,21,1,480,9,1,174000,2,0,0,4,1,174000,0,3,3,3,1,1,3,2,4,0,0,2,21,0,1,0,1,0,0,1,3078,3,0,1,64,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,14,25,16,18,6,33,5,4,23,16,30,27,4,16,15,17,4,19,5,5,6,15,37,6,21,20,14,20,31,28,16,18,18,28,5,32,16,27,21,17,19,31,17,19,6,33,4,5,20,19,28,31,5,18,20,17,5,14,7,4,5,17,31,7,17,15,18,14,37,24,18,13,17,33,3,21,22,26
H,2.01E+12,9,600,4,41,1031543,1039407,20,3,1,1,0,3,2,2,0,50,2,2,30,1,0,0,0,0,0,0,5,2,1200,0,1,3,0,0,3,1300,1,3,107000,2,1388,16,1,1,107000,0,2,2,2,1,1,2,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,7,21,7,19,20,5,18,4,30,37,20,18,19,6,15,33,22,20,30,31,6,21,6,20,20,7,20,5,41,35,18,17,17,5,20,35,19,16,7,6,34,19,29,16,19,34,23,34,5,6,20,19,23,30,17,6,23,20,7,6,32,20,33,21,22,31,19,29,5,6,19,17,19,38,21,5,21,21
H,2.01E+12,9,600,4,41,1031543,1039407,57,4,1,1,0,3,2,2,0,110,2,2,150,1,510,0,2,1200,2,1,7,0,0,0,1,1,0,19,2,890,3,1,133000,2,0,0,1,1,133000,0,2,2,2,1,1,5,2,4,0,0,2,17,0,1,0,1,0,0,2,1910,3,0,1,52,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,62,85,58,56,85,15,59,59,79,51,55,18,67,63,97,19,20,59,56,64,21,57,87,90,58,58,80,19,56,20,20,63,24,87,58,49,50,85,98,18,48,81,59,62,76,18,54,53,90,59,57,18,55,67,85,17,19,57,52,62,17,55,87,94,62,60,95,17,58,18,17,64,20,94,65,56,56,107,89
H,2.01E+12,9,600,4,41,1031543,1039407,28,3,1,0,0,2,5,0,0,50,2,2,3,3,0,0,0,0,0,0,4,2,600,0,2,3,0,0,2,1,3,1,55000,1,650,14,2,1,55000,0,1,1,1,1,1,2,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,13,31,42,32,28,12,8,30,22,9,27,38,9,12,12,10,38,23,33,34,31,41,52,44,49,26,23,37,41,26,42,42,28,21,36,25,40,42,38,21,56,26,23,35,24,45,35,30,23,53,25,31,61,37,30,31,25,35,29,13,27,10,8,11,8,27,39,8,13,35,9,12,25,34,34,33,16,7
H,2.01E+12,9,600,4,41,1031543,1039407,21,0,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,19,22,6,20,36,40,35,22,22,18,19,20,8,7,6,22,32,38,21,6,20,20,6,20,34,34,34,21,21,19,23,24,6,5,8,21,34,6,22,36,23,21,37,18,6,6,7,20,20,19,21,22,32,33,42,20,7,5,24,38,21,22,37,19,6,6,6,22,19,20,19,22,36,34,34,22,6,35
H,2.01E+12,9,600,4,41,1031543,1039407,16,3,1,1,0,4,2,2,0,90,2,600,3,6,550,0,0,0,0,3,5,0,0,0,1,2,0,16,3,600,6,4,30000,4,0,0,1,1,30000,0,4,4,4,1,1,7,0,3,0,0,0,16,0,1,0,0,2,2,1,403,0,0,1,32,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,34,5,4,16,5,15,18,28,15,25,17,27,14,14,4,16,18,5,14,15,19,17,17,4,14,30,6,16,5,14,24,16,33,5,18,33,22,15,5,31,32,5,4,16,5,16,15,29,13,29,16,27,14,16,4,15,20,6,16,17,16,17,17,4,19,28,4,17,6,17,27,16,31,4,18,22,24,16
H,2.01E+12,9,600,4,41,1031543,1039407,15,2,1,1,0,3,2,2,0,30,1,450,30,6,500,0,1,1200,1,1,5,0,0,210,1,1,0,17,1,550,7,7,21000,2,0,0,1,3,21000,0,2,2,2,1,1,4,1,2,0,0,1,89,0,1,0,1,0,0,1,1554,1,0,1,38,1,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,25,4,5,13,5,16,14,25,18,30,20,27,12,14,4,15,13,4,16,17,19,15,17,4,12,23,5,17,4,13,23,13,32,5,15,23,25,16,24,4,4,24,28,16,27,16,16,4,13,4,16,5,16,14,26,12,13,30,17,14,14,17,15,28,15,5,26,13,22,13,5,16,5,26,14,3,4,14
H,2.01E+12,9,600,4,41,1031543,1039407,21,1,1,2,2,3,2,2,0,150,2,700,3,1,1200,0,0,0,0,3,8,0,0,0,1,2,0,21,2,2,6,0,0,0,0,0,1,6,8400,0,4,4,4,1,1,7,0,0,0,0,0,76,0,1,0,0,1,1,1,533,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,19,39,36,17,7,21,6,34,7,22,7,23,29,30,22,5,23,29,7,6,40,22,21,31,19,30,21,25,18,6,24,6,26,25,7,18,34,21,22,19,19,6,7,23,42,22,34,7,29,18,34,19,7,6,21,32,20,7,38,34,7,27,22,7,21,8,19,17,18,30,27,39,23,24,36,18,5,20
H,2.01E+12,9,600,4,41,1031543,1039407,13,5,1,1,0,4,2,2,0,100,2,2,100,1,800,0,2,510,2,1,9,0,0,0,1,1,0,19,3,1000,7,1,33500,2,0,0,3,1,33500,0,2,2,2,1,1,7,3,5,0,0,3,37,0,1,0,1,0,0,2,1027,3,0,1,32,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,11,22,3,4,12,14,14,21,11,4,15,3,3,18,13,19,11,16,12,21,11,21,4,3,16,11,15,20,12,4,14,3,4,19,12,21,13,13,12,25,12,21,4,4,11,12,16,24,13,4,14,3,4,22,11,23,12,13,11,19,11,20,4,5,13,15,11,19,14,4,11,4,3,21,16,19,10,12,13
H,2.01E+12,9,600,4,41,1031543,1039407,18,1,1,1,0,2,3,2,0,50,2,50,3,3,600,0,1,1100,1,1,5,0,0,370,1,1,0,16,1,480,5,0,0,0,0,0,1,6,35800,0,4,4,4,1,1,4,0,0,0,0,0,52,0,1,0,0,1,0,1,1564,2,0,1,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,18,27,22,33,17,18,15,5,21,6,21,16,5,19,35,5,4,34,30,18,17,33,19,27,19,20,19,7,20,5,15,17,7,21,32,5,6,30,34,17,17,28,20,30,17,19,20,5,16,5,19,18,5,19,29,5,7,35,34,19,18,31,18,35,18,20,17,5,18,6,20,16,6,16,35,6,6,27
H,2.01E+12,9,600,4,41,1031543,1039407,5,1,1,1,0,2,2,2,0,50,2,2,50,1,440,0,1,560,1,1,4,0,0,0,1,1,0,13,2,860,9,0,0,0,0,0,1,4,29000,0,4,4,4,1,1,1,0,0,0,0,0,30,0,1,0,0,0,0,1,732,3,0,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,8,8,8,5,6,8,9,4,9,8,4,4,5,4,7,5,4,2,5,2,1,1,1,5,5,2,2,6,1,1,4,4,4,5,2,5,4,2,5,2,2,2,1,5,5,2,1,5,2,1,4,4,4,4,1,5,3,8,4,9,8,7,8,5,4,7,9,5,7,8,4,4,6,5,8,5,5
H,2.01E+12,9,600,4,41,1031543,1039407,6,2,1,1,0,2,2,2,0,80,2,2,50,1,0,0,0,0,0,0,3,2,200,0,1,3,0,0,2,70,7,0,0,0,336,11,1,5,36100,0,4,4,4,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,1,9,6,2,2,2,5,12,2,5,4,7,7,8,12,5,5,7,6,11,2,10,5,2,2,2,7,8,2,6,4,6,6,10,11,6,6,6,6,2,9,2,5,10,10,10,7,3,9,5,5,6,5,2,3,5,5,7,4,1,11,1,6,10,9,10,7,2,9,7,6,6,6,2,2,7,5
H,2.01E+12,9,600,4,41,1031543,1039407,4,2,1,1,0,3,2,2,0,60,2,1000,40,1,450,0,1,900,1,1,5,0,0,0,1,1,0,15,2,900,4,2,63000,4,0,0,1,1,63000,0,4,4,4,1,1,2,0,2,0,0,0,22,0,1,0,0,1,0,1,1158,3,0,1,32,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,4,1,2,2,5,7,1,5,5,4,4,7,8,4,4,5,4,1,8,1,5,7,7,9,5,1,8,5,5,4,5,2,1,5,5,5,4,1,9,1,4,7,7,10,5,1,9,5,5,5,4,1,2,5,4,5,4,9,1,9,5,1,1,1,4,7,2,5,4,4,4,8,9,4,5,6,5
H,2.01E+12,9,600,4,41,1031543,1039407,5,3,1,1,0,3,2,2,0,150,2,2,3,3,360,0,1,830,1,1,6,0,0,0,1,1,0,15,3,660,7,7,40700,4,0,0,1,3,40700,0,4,4,4,1,1,4,0,3,0,0,0,31,0,1,0,0,0,0,1,1035,3,0,1,23,3,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,6,2,6,10,9,5,6,9,2,5,2,2,6,2,10,5,5,5,6,2,6,9,5,2,2,5,6,2,10,6,9,9,5,10,2,6,5,6,5,2,5,11,4,2,1,6,5,2,11,6,9,8,5,11,1,7,5,5,5,8,6,2,5,9,10,5,5,9,1,5,1,1,5,1,11,6,5
H,2.01E+12,9,600,4,41,1031543,1039407,5,2,1,1,0,3,2,1,0,100,2,2,110,1,410,0,0,0,0,3,7,0,0,0,1,2,0,20,1,1800,1,1,61700,4,0,0,1,1,61700,0,4,4,4,1,1,3,0,2,0,0,0,14,0,1,0,0,0,0,1,727,0,0,0,52,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,10,2,1,8,5,2,11,9,6,5,1,5,5,6,6,1,5,7,6,2,2,8,7,2,5,8,2,2,5,6,9,6,6,4,6,9,5,4,5,1,2,10,9,1,5,9,2,2,6,5,8,5,5,5,4,10,6,6,6,10,9,1,1,8,6,1,8,9,6,5,2,6,5,6,6,1,5
H,2.01E+12,9,600,4,41,1031543,1039407,4,2,1,2,1,3,2,2,0,40,2,2,3,6,0,0,0,0,0,3,7,0,0,0,1,2,0,17,2,2,9,4,0,4,0,0,1,1,0,0,4,4,4,1,1,4,0,2,0,0,0,0,0,1,0,0,1,1,1,107,0,0,1,18,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,7,4,4,4,4,3,5,1,7,4,4,6,7,3,1,1,4,7,4,4,5,6,1,1,1,1,7,4,3,1,6,3,5,5,3,4,8,4,1,7,1,4,4,4,4,4,4,8,1,4,4,1,1,4,5,6,4,1,3,5,4,1,7,6,8,6,1,3,4,7,1,4,4,1,4,4,1
H,2.01E+12,9,600,4,41,1031543,1039407,7,1,1,1,0,2,2,2,0,280,1,2,250,1,0,0,0,0,0,0,4,2,400,0,1,3,0,0,0,1200,6,0,0,0,1030,101,1,6,7200,0,4,4,4,1,1,5,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,6,2,2,12,11,7,6,6,6,1,10,6,8,7,2,11,7,2,6,10,8,11,12,3,2,6,5,8,7,12,2,6,8,6,13,2,6,10,7,2,6,2,2,10,9,7,7,6,6,2,10,7,5,6,2,10,7,2,7,11,6,12,10,1,1,6,6,9,8,12,2,6,7,7,9,2,7,11
H,2.01E+12,9,600,4,41,1031543,1039407,5,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,8,5,5,1,8,4,5,8,4,4,10,4,4,6,7,4,1,1,1,2,8,5,5,1,7,5,4,6,5,5,8,5,4,5,7,4,8,8,8,8,1,5,6,8,1,4,5,1,5,4,1,4,5,5,2,5,8,6,8,8,1,5,5,8,1,6,4,1,5,6,2,4,5,4,2,4
H,2.01E+12,9,600,4,41,1031543,1039407,4,3,1,1,0,3,1,2,0,130,1,2,3,3,360,360,0,0,0,3,5,0,0,0,1,2,0,11,1,490,4,8,23500,2,0,0,1,3,23500,1,2,4,2,1,1,3,0,3,0,0,1,14,0,1,1,1,1,1,1,270,0,0,0,11,1,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,5,4,5,4,4,9,4,4,4,8,0,1,1,2,5,5,3,5,1,7,4,4,7,4,4,9,4,4,5,8,0,1,1,1,7,3,5,4,9,1,4,5,1,4,4,1,3,4,4,2,6,7,8,7,1,4,5,3,7,1,5,4,1,4,4,1,5,3,4,1,7,7,7,8,1,3,4
H,2.01E+12,9,600,4,41,1031543,1039407,15,2,1,3,4,4,2,2,0,120,2,2700,270,6,1500,0,1,1500,1,1,9,0,0,0,1,1,0,18,3,2,9,2,88200,4,0,0,1,1,88200,0,4,4,4,1,1,6,0,2,0,0,0,29,0,1,0,0,2,2,1,2115,3,0,0,37,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,14,15,4,21,12,12,25,15,16,27,14,14,14,23,4,5,3,4,16,24,12,20,6,24,18,15,27,17,14,27,13,16,15,27,3,4,4,3,13,4,16,15,25,4,14,15,4,15,16,4,16,12,13,4,30,24,22,34,14,4,16,15,22,4,13,14,4,13,14,6,16,18,15,4,29,27,28,21,12
H,2.01E+12,9,600,4,41,1031543,1039407,10,3,1,0,0,2,6,0,0,50,2,2,3,3,0,0,0,0,0,0,4,2,700,0,1,3,0,0,1,1,5,3,45000,1,750,20,3,1,45000,0,1,1,1,1,1,4,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,3,14,8,2,3,9,14,12,12,7,16,12,3,13,11,17,2,7,17,12,14,4,6,17,10,9,14,9,8,10,2,9,18,3,9,4,3,9,15,10,19,2,8,14,22,10,12,7,8,10,3,9,21,4,8,2,20,11,4,7,3,11,9,3,3,10,6,7,11,11,19,11,3,13,7,16,17
H,2.01E+12,9,600,4,41,1031543,1039407,15,3,1,2,1,2,1,2,0,110,1,2,3,3,0,0,0,0,0,0,4,2,800,0,1,3,0,0,3,2,5,7,3010,2,910,101,1,3,3010,0,3,3,3,1,1,1,2,3,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,17,12,16,4,4,16,5,26,6,22,22,20,24,17,19,17,11,14,29,14,4,28,20,12,15,5,16,15,13,16,5,17,13,30,26,4,5,16,24,13,3,22,22,17,13,6,17,14,16,15,4,13,12,25,30,5,4,4,15,24,15,17,12,4,4,15,5,27,4,35,16,29,25,15,17,16,12,4
H,2.01E+12,9,600,4,41,1031543,1039407,18,2,1,2,1,3,1,2,0,100,2,2,3,3,330,2000,0,0,0,3,7,0,0,0,1,2,0,14,2,2,1,4,20900,4,0,0,1,1,20900,0,4,4,4,1,1,1,0,2,0,0,0,17,0,1,0,0,2,2,1,295,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,19,5,16,5,28,17,6,5,19,18,17,23,19,30,19,5,30,5,20,5,21,41,14,25,4,17,31,30,22,17,20,17,23,6,17,32,6,29,16,34,17,5,22,7,30,20,5,6,15,17,17,18,16,33,18,5,36,6,17,6,21,28,17,24,5,17,31,28,16,24,20,19,17,5,19,32,6,24
H,2.01E+12,9,600,4,41,1031543,1039407,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,2.01E+12,9,600,4,41,1031543,1039407,30,2,1,1,0,3,2,2,0,120,2,2,3,3,540,0,1,720,1,1,5,0,0,0,1,1,0,15,2,2,5,1,60000,4,0,0,1,1,60000,0,4,4,4,1,1,4,0,2,0,0,0,17,0,1,0,0,0,0,2,840,3,0,1,27,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,31,34,27,32,9,8,7,30,55,32,11,29,35,13,39,60,47,52,9,27,34,28,27,32,49,49,48,31,8,36,44,28,34,43,30,10,9,8,11,35,28,32,32,27,47,58,47,33,9,36,52,41,37,46,29,9,9,9,53,34,27,29,36,30,8,8,8,28,53,32,8,27,29,8,30,57,45,41,63
H,2.01E+12,9,600,4,41,1031543,1039407,17,2,1,1,0,3,2,2,0,90,2,2,80,1,560,0,0,0,0,3,6,0,0,0,1,2,0,18,2,510,6,3,67200,4,0,0,1,1,67200,0,4,4,4,1,1,4,0,2,0,0,0,10,0,1,0,0,1,0,1,585,0,0,1,50,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,18,17,30,17,31,16,15,28,20,6,32,31,4,15,19,6,17,4,6,18,21,18,33,16,27,16,16,33,15,5,29,31,6,20,20,5,18,34,28,16,18,18,5,19,6,20,20,6,14,30,5,5,33,18,19,26,16,33,35,19,18,19,5,20,5,20,19,4,15,27,5,6,30,17,17,28,17,5
H,2.01E+12,9,600,4,41,1031543,1039407,14,4,1,1,0,4,2,2,0,100,2,2,80,1,450,0,2,1000,2,1,9,0,0,100,1,1,0,19,5,130,3,1,85500,2,0,0,1,1,85500,0,2,2,2,1,1,5,1,4,0,0,1,22,0,1,0,1,0,0,1,1587,1,0,1,43,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,14,20,12,4,3,5,12,14,16,15,13,25,26,24,15,5,13,28,5,14,15,5,15,30,27,27,16,15,14,13,16,5,4,5,14,23,14,4,23,15,14,25,14,4,4,4,15,16,12,16,12,25,25,28,14,3,21,23,4,17,14,3,14,22,21,23,15,11,15,18,16,5,3,5,14,29,14,3
H,2.01E+12,9,600,4,41,1031543,1039407,26,2,1,1,0,3,3,2,80,160,2,2,3,3,850,0,1,1100,1,1,6,0,0,370,1,1,0,16,1,630,5,3,57300,4,0,0,1,1,57300,0,4,4,4,1,1,7,0,2,0,0,0,37,0,1,0,0,2,2,1,1763,2,0,1,34,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,34,23,48,25,38,24,23,38,27,7,33,49,9,25,27,7,33,8,29,37,25,31,8,26,9,27,24,6,25,33,8,8,44,38,25,42,20,34,22,38,22,21,6,27,8,20,23,7,28,49,8,8,45,28,33,39,24,50,21,7,31,26,45,28,47,26,22,50,23,6,33,61,9,26,28,8,25,7,24,9
H,2.01E+12,9,600,4,41,1031543,1039407,46,3,1,1,0,3,2,2,0,80,2,2,10,2,300,0,2,820,2,1,6,0,0,0,1,1,0,17,2,950,2,1,108000,1,0,0,1,1,108000,0,1,1,1,1,1,4,1,3,0,0,1,14,0,1,0,1,0,0,2,1239,3,0,1,39,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,41,69,16,45,74,76,39,50,54,49,48,16,53,73,14,41,13,51,16,77,43,62,14,46,91,75,44,44,44,57,50,17,56,76,16,39,13,49,13,79,45,77,13,47,80,84,38,44,47,62,43,13,44,84,16,53,12,42,12,75,50,96,12,44,80,67,50,45,49,46,54,13,40,90,16,50,17,42,13
H,2.01E+12,9,600,4,41,1031543,1039407,4,1,1,2,1,2,1,2,0,40,2,2,3,6,0,0,0,0,0,3,3,0,0,0,1,2,0,1,2,2,5,0,0,0,0,0,1,4,46700,0,4,4,4,1,1,5,0,0,0,0,0,1,0,1,0,0,0,0,1,50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6,4,4,1,4,1,1,7,6,4,4,4,5,2,6,3,4,4,1,7,7,4,4,1,3,1,2,7,7,5,4,3,5,1,7,4,4,4,1,1,1,4,4,6,4,6,8,2,1,5,3,4,4,7,2,4,4,3,6,1,1,4,4,7,4,7,5,1,1,3,4,3,4,7,1,4,4,4,5,6
H,2.01E+12,9,600,4,41,1031543,1039407,30,4,1,2,1,4,2,2,0,200,2,2,3,3,0,0,0,0,0,0,7,2,1200,0,1,3,0,0,4,2,5,1,55000,2,1400,31,1,1,55000,0,2,2,2,1,1,3,2,4,0,0,2,0,0,1,0,1,0,0,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,36,50,28,10,27,25,11,32,52,58,52,31,32,35,32,30,10,9,61,58,32,11,25,44,25,29,55,26,9,8,11,31,32,35,31,37,47,10,47,49,32,8,28,49,30,33,59,34,8,10,10,30,27,31,34,28,49,55,10,11,31,54,33,8,30,33,9,29,48,57,47,27,31,30,34,31,9,54
